thread_id,customer_tweet_id,brand_reply_id,customer_text,brand_reply_text,customer_created_at,reply_created_at
5839_5836,5839,5836,Just updated to iOS 11.2 and my keyboard is completely screwed up and glitchy now 🤦‍♂,We'd like to assist as best we can. Do you mean iOS 11.1 which was released today?,Tue Oct 31 23:32:30 +0000 2017,Tue Oct 31 23:37:00 +0000 2017
5837_5840,5837,5840,Yes. Sorry. I just watched a video about 11.2 beta. 11.1 When I type the letter Eye I happens,"Have you tried resetting the keyboard dictionary yet? If not, go to Settings > General > Reset > Reset Keyboard Library",Tue Oct 31 23:38:15 +0000 2017,Tue Oct 31 23:48:52 +0000 2017
5841_5842,5841,5842,Tried It and It still doesn’t work,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 02:13:07 +0000 2017,Mon Nov 06 03:51:51 +0000 2017
5845_5843,5845,5843,Updated iPad Pro to 11.1. Worked on draft email. None of changes saved. Started new email. Saved but disappeared. Help please,We'll help in any way we can. Was this on an https://t.co/coj9FJKJWV email account?,Tue Oct 31 23:25:15 +0000 2017,Tue Oct 31 23:36:31 +0000 2017
5844_5846,5844,5846,"No, virginmedia. Tried twice with completely new mail. One didn’t save, 2nd did though. Very odd.","Some accounts may create separate folders for your Drafts. If you're still having trouble, please DM us here: https://t.co/GDrqU22YpT",Wed Nov 01 00:09:51 +0000 2017,Wed Nov 01 00:18:31 +0000 2017
5849_5847,5849,5847,I updated to iOS 11 and my iPhone 6 stopped connecting to wi-fi. Already restored the phone and the network connections,"We are here to help. So we can best isolate the cause, could you verify your exact iOS version? https://t.co/ZTw54HL4Rm",Tue Oct 31 23:18:58 +0000 2017,Tue Oct 31 23:36:30 +0000 2017
5853_5852,5853,5852,why is my “it “ autocorrecting to I.T?? So annoying! Can’t change in settings either...,We'd love to help. Let's work together in DM. https://t.co/GDrqU22YpT,Tue Oct 31 23:16:16 +0000 2017,Tue Oct 31 23:29:30 +0000 2017
6483_6482,6483,6482,Hello what’s happening to my screen,We'd love to take a look into this concern. Is the screen stuck this way have you restarted it? Send us a DM. https://t.co/GDrqU22YpT,Mon Oct 09 00:07:26 +0000 2017,Mon Oct 09 00:42:28 +0000 2017
6554_6553,6554,6553,how long does it take usually for account recovery to get back to you? It’s been about a week now.,Having access to your Apple ID is important. Did you receive an email with a confirmation of your request? DM us here: https://t.co/GDrqU22YpT,Mon Oct 09 00:12:53 +0000 2017,Mon Oct 09 00:41:00 +0000 2017
6608_6607,6608,6607,the fact that my laptop that I haven't even had for two years keeps shutting off without warning at 15% is kind of ridiculous.,Let's see what we can find for you today. Let's meet up in DM to gather some specifics and we'll proceed from there. https://t.co/GDrqU22YpT,Mon Oct 09 00:00:42 +0000 2017,Mon Oct 09 00:30:52 +0000 2017
6657_6656,6657,6656,My wife made the mistake of updating to 11. How can we revert back? Her password keeper app is now dead. She can't access her passwords.,You won't be able to revert the system to pre-iOS 11 but we can look into the issues. DM us and we'll get started. https://t.co/GDrqU22YpT,Mon Oct 09 00:02:47 +0000 2017,Mon Oct 09 00:43:50 +0000 2017
6917_6916,6917,6916,"Yes, sorry i mean iOS 11, when I texting my keyboard it’s very slow and my battery it consumes very fast.","Are you currently using Low Power Mode? If so, disable that from Settings > Battery and restart. Let us know in DM if it helps. https://t.co/GDrqU22YpT",Mon Oct 09 00:22:03 +0000 2017,Mon Oct 09 00:48:26 +0000 2017
6919_6918,6919,6918,"I installed the iOS 10.0 , 10.0.1 and 10.0.2 and makes my iPhone 6 very slow and doesn’t work properly can you help me?","We can help! We assume you mean iOS 11, right? Can you tell us what types of performance issues you're experiencing?",Sun Oct 08 23:28:14 +0000 2017,Mon Oct 09 00:18:00 +0000 2017
6928_6927,6928,6927,my iPhone is a fully up to date so why does my phone keep freezing 🙃???,"We want to help in any way we can. Which iPhone are you using? Let us know in DM, and we’ll work with you there. https://t.co/GDrqU22YpT",Mon Oct 09 00:16:29 +0000 2017,Mon Oct 09 00:45:29 +0000 2017
6934_6933,6934,6933,after the new apple updates: the battery life is really go fast and the WiFi is always on! #newappleupdates,We'd love to help. Let's work on this together in DM. Start by letting us know what kind of device you are using. https://t.co/GDrqU22YpT,Mon Oct 09 00:11:15 +0000 2017,Mon Oct 09 00:44:31 +0000 2017
8297_8296,8297,8296,Hello there i need help with the use of an administartors name and password on my imac,Hi! We're happy to help. Join us in DM with the macOS version installed on your iMac and more details about what's going on. https://t.co/GDrqU22YpT,Sun Nov 05 20:19:05 +0000 2017,Sun Nov 05 23:05:00 +0000 2017
8299_8298,8299,8298,DL the latest iOS today. Very laggy 6s. Phone is running like hammered dog shit since the DL.,Are you seeing issues across all apps or are you noticing lag when performing specific tasks? Let us know in DM. https://t.co/GDrqU22YpT,Sun Nov 05 20:14:34 +0000 2017,Sun Nov 05 23:11:28 +0000 2017
8302_8300,8302,8300,Every time I watch a live broadcast or video it skips or repeats a few seconds since updating,"We'd like to learn more about what's happening. What model & iOS version are you working with? Tell us in DM, please. https://t.co/GDrqU2kzhr",Sun Nov 05 20:24:22 +0000 2017,Sun Nov 05 23:13:30 +0000 2017
8304_8303,8304,8303,can your team let me know why my new iPhone 6 always has hanging problem I do not know what the problem is by I know I feel I am cheated by apple for phone 📱 do I ?,We'd be concerned with an unresponsive device too. Let us know your iOS version in DM and we'll help: https://t.co/GDrqU22YpT,Sun Nov 05 21:52:45 +0000 2017,Sun Nov 05 23:12:28 +0000 2017
8308_8307,8308,8307,I don’t know. I need the space though. How do I get rid of some snapshots,Finder and Get Info windows don't include snapshots in their calculations so that's not the root cause. Let's meet within DM: https://t.co/GDrqU22YpT,Sun Nov 05 19:55:56 +0000 2017,Sun Nov 05 23:01:00 +0000 2017
8310_8309,8310,8309,Its slowing down my mac a lot,"Is 25 GBs what you have left after the snapshots were created on the drive though? Or, were you low on space prior to snapshots?",Sun Nov 05 15:46:04 +0000 2017,Sun Nov 05 19:28:25 +0000 2017
8313_8311,8313,8311,i have 256 hd and timemachine/system is taking up 150gb of space. I only have 25gb free. Is it suppose to work like this?,Thanks for reaching out to us. We're happy to help out. We recommend checking out this link: https://t.co/03O2CionXW,Sat Nov 04 17:42:01 +0000 2017,Sat Nov 04 21:40:00 +0000 2017
8320_8319,8320,8319,iOS 11.1 should never been released. So many bugs. The statusbar randomly disappears in Facebook app,We'd like to look into the trouble you're having. Does this only occur in the Facebook app?,Sun Nov 05 15:11:28 +0000 2017,Sun Nov 05 19:03:30 +0000 2017
8331_8330,8331,8330,Oh my god i’m so embarrassing why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,"Are you accidentally recording audio message or is this happening on its own? Let us know in a DM, we’ll communicate there: https://t.co/GDrqU22YpT",Sun Nov 05 19:59:18 +0000 2017,Sun Nov 05 23:03:55 +0000 2017
8340_8339,8340,8339,only 8 attempts to open the twitter app and complain about the iOS 11 messing up my iPhone 7 - this is slowing down my life :(,We'd like to look into this with you. Please DM us details and we'll be glad to work with you towards a resolution. https://t.co/GDrqU22YpT,Sun Nov 05 20:16:27 +0000 2017,Sun Nov 05 23:10:00 +0000 2017
8420_8418,8420,8418,Chat doesn’t seem to work in Germany. On the order page I cannot leave comments …,"If you are unable to access these resources, let's get you connected with our local AppleCare Support team to get you to our Online Support group: https://t.co/zDY8Np0kg6",Sat Nov 18 18:42:04 +0000 2017,Sat Nov 18 20:04:30 +0000 2017
8422_8421,8422,8421,"Dear , I have an online order which I never received - who can I talk to?",We want to help out. Look here to talk with our Online Support: https://t.co/8yjRd1Xo0i,Sat Nov 18 17:33:17 +0000 2017,Sat Nov 18 18:35:25 +0000 2017
8437_8434,8437,8434,suck! Upgrade phone & I lose my Apple ID. Can’t get new id without old & can’t book Genius bar help appointment without ID!!! #stupid,"We're happy you reached out so we can find you the info you need. If you forgot your Apple ID, go to the Apple ID account page: https://t.co/ggVDoc1mU7 From here, click ""Forgot Apple ID or password?"" then click ""look it up."" From here, follow the on screen prompts.",Sat Nov 18 18:20:42 +0000 2017,Sat Nov 18 19:21:56 +0000 2017
8435_8438,8435,8438,I need an actual human to help me,"Understood. For further help with your Apple ID, connect with one of our Apple ID Advisors here: https://t.co/UJm15vmMM2",Sun Nov 19 08:26:50 +0000 2017,Sun Nov 19 14:38:02 +0000 2017
8542_8541,8542,8541,needs to figure it’s shit out. My phone won’t stop freezing & closing apps 🙄😡,"Let us help. Does this happen while using any specific app? Also, which version of iOS are you currently running?",Tue Oct 31 23:38:03 +0000 2017,Tue Oct 31 23:54:30 +0000 2017
8545_8543,8545,8543,what the fuck ?,"We're here for you. Let's work together to locate your photos. Did you just recently restore your device, by any chance?",Tue Oct 31 23:37:19 +0000 2017,Tue Oct 31 23:55:00 +0000 2017
8544_8546,8544,8546,"no, my photos aren’t gone. why are there four (five actually, one isn’t pictured) albums in my photos all labeled twitter?",Got it. Please continue with us by reaching out to our Photos app experts: https://t.co/IBIY3vMgPj,Wed Nov 01 00:05:54 +0000 2017,Wed Nov 01 00:10:26 +0000 2017
8551_8549,8551,8549,ya.lately my screen was disfunction for touch after its been restart. i couldnt enter passcode yet homebutton still figureout my fingerprint,"For security, the passcode is always required even if you have Touch ID turned on. Are you still having touch screen issues?",Tue Oct 31 23:46:15 +0000 2017,Tue Oct 31 23:53:39 +0000 2017
8550_8552,8550,8552,so it cant be disable? umm ya.. problem comes oftenly when my iphone just woke up. kindly please gimme some advices to heal that issue,"This link is a great place to start: https://t.co/kQXBriN504 If you still have issues after those steps, DM us. https://t.co/GDrqU22YpT",Wed Nov 01 00:01:03 +0000 2017,Wed Nov 01 00:06:26 +0000 2017
8553_8554,8553,8554,ya.. i did that way like 3-4times for make my screen finally worked out. whats the causes anw? what tips to prevent it wont happen again?,"We wouldn't want to speculate into the cause, but please send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT",Wed Nov 01 00:22:01 +0000 2017,Wed Nov 01 00:27:00 +0000 2017
8557_8556,8557,8556,"is that safe if we disable passcode for unlock iphone? i mean,is the fingerprint still worked out? i think dat would be enough",We want to make sure we understand the issue. Are you wanting to disable the passcode and still use Touch ID?,Tue Oct 31 20:31:28 +0000 2017,Tue Oct 31 20:46:28 +0000 2017
8561_8558,8561,8558,hey what’s going on with the letter I . When i start to. Type this happens below,"Let's look at this together. To begin, are you completely updated to iOS 11.1?",Tue Oct 31 23:48:57 +0000 2017,Tue Oct 31 23:53:00 +0000 2017
8559_8562,8559,8562,Yes I just did that today.,"OK, please DM us, so we can work together on this. https://t.co/GDrqU22YpT",Tue Oct 31 23:53:54 +0000 2017,Wed Nov 01 00:00:29 +0000 2017
8568_8566,8568,8566,wtf y’all got going on with my emojis 😐 I’m seeing boxes and shit,Hey there. 70 new Emoji have been released with iOS 11.1. Update to that and let us know how it goes.,Tue Oct 31 23:42:39 +0000 2017,Tue Oct 31 23:50:00 +0000 2017
8570_8569,8570,8569,"FYI, Folders no longer show Folder Names after update unless folder highlighted.",Thanks for reaching out. For help with AppleTV reach out to our experts here: https://t.co/IBIY3vMgPj,Tue Oct 31 23:44:22 +0000 2017,Tue Oct 31 23:50:00 +0000 2017
8574_8572,8574,8572,this is the second Fishing email that I have gotten in 2 days,We are here to help. Please refer to the following article for steps to report these emails: https://t.co/yGvlh3cZ5Y,Tue Oct 31 23:44:40 +0000 2017,Tue Oct 31 23:50:00 +0000 2017
8577_8576,8577,8576,since upgrade to High Sierra I see this screen each time my iMac reboots thus defeating automatic login I need. Help.,"Thanks for reaching out to let us know about this. So we can look into this with you, please DM us here: https://t.co/GDrqU22YpT",Tue Oct 31 23:40:32 +0000 2017,Tue Oct 31 23:48:52 +0000 2017
8579_8578,8579,8578,"I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?","Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this. https://t.co/GDrqU22YpT",Tue Oct 31 23:42:57 +0000 2017,Tue Oct 31 23:47:00 +0000 2017
9152_9150,9152,9150,"Hey , what’s up with this new autocorrect? Happening on iPhone 7 Plus and iPhone 7.",Let's take a look at this issue together. Which iOS version is your device currently running?,Wed Nov 01 00:01:52 +0000 2017,Wed Nov 01 00:14:25 +0000 2017
9151_9153,9151,9153,"Well, I was running 11.0.3, and now 11.1. Issue persists.",Thanks. Please DM us and we'll continue this conversation there. https://t.co/GDrqU22YpT,Wed Nov 01 02:04:54 +0000 2017,Wed Nov 01 02:11:00 +0000 2017
9154_9155,9154,9155,I’m having the same issue!!! Just started today!,Lets help get this sorted. Please DM us the version of iOS you're using and we can go from there. https://t.co/GDrqU22YpT,Wed Nov 01 17:21:09 +0000 2017,Wed Nov 01 17:55:56 +0000 2017
9158_9157,9158,9157,It’s showing it’s connected and the battery is decreasing.,We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 01 00:02:25 +0000 2017,Wed Nov 01 00:13:50 +0000 2017
9160_9159,9160,9159,I got my phone yesterday and it’s already not charging thanks 🙃,We want to make sure you can charge and enjoy your new phone. Is it not showing as connected to power when plugged in?,Tue Oct 31 23:54:20 +0000 2017,Tue Oct 31 23:59:31 +0000 2017
9162_9161,9162,9161,"My iPhone is so damn glitchy, not sure this upgrade to the 8 was worth it. I can’t even send pictures 😡",Let's see how we can help over Twitter. Is iOS 11.1 the version installed and have you tried any steps? Which app is it?,Wed Nov 01 00:09:50 +0000 2017,Wed Nov 01 00:13:49 +0000 2017
9165_9164,9165,9164,Can I undo this iOS update? This is horrendous and dealing with phone frustration during 75% of my 150 mobile uses each day is not acceptable,We'd be happy to help. Send us a DM with a few details. https://t.co/GDrqU22YpT,Tue Oct 31 23:57:43 +0000 2017,Wed Nov 01 00:12:53 +0000 2017
2625_9166,2625,9166,my 7+ refuses to stay on WiFi calling ever since ios 11 and im seriously so over the customer service -___-,"We want to help you. DM us, and we can look into what's going on with Wi-Fi calling on your iPhone. https://t.co/GDrqU22YpT",Wed Nov 01 00:01:37 +0000 2017,Wed Nov 01 00:12:27 +0000 2017
